,username,comment_created_utc,comment_score,comment_text
20,RomanRiesen,1650943643.0,5.0,"Whilst I love rust, here's what my inner cynic thinks; Because it isn't widely used in large production systems with tons of legacy yet and because the language itself is new enough to not have a ton of baggage."
21,metalogica,1650946782.0,6.0,"The fact that it has no null value is one of my favs 👌

https://www.infoq.com/presentations/Null-References-The-Billion-Dollar-Mistake-Tony-Hoare/

Also it combines the best of traditional low level languages with modern web friendly language together with totally new abstractions like lifetimes for memory management, and fearless concurrency.

I wish I had more time to build things on it! My full time job uses fullstack JS. I want some WASM in the mix."
22,a_aniq,1650920851.0,5.0,"Write to your hearts content and let the compiler lead you to victory, and in doing so you come to know the memory layout of the computer with the additional benefit of avoiding memory bugs without the runtime overhead of a garbage collector."
23,maddymakesgames,1650933521.0,5.0,"What brought me to rust was the perspective performance and safety. What kept me with rust is cargo and [docs.rs](https://docs.rs).  


Having a build tool provided by the language is great, and with cargo its just so good.  


And then [docs.rs](https://docs.rs), having an automated system to host documentation for every published library is such a godsend. I think that having easy access to docs has allowed people to both learn to read docs and learn to write better docs. I've found myself be compelled to document my code more than in other languages because I know if I happen to publish it someone else will get use out of it."
24,robthablob,1650920750.0,5.0,"Along with most of the other points raised, for me the Trait system is a pleasure too. Being able to define methods on generic types that only apply when the type parameter matches certain traits allows a fine-grained approach to types that I've not seen anywhere but Haskell, and it fits Rust so well."
25,downrightcriminal,1650950817.0,3.0,"(I love FP) && (I hate OOP) && (I want to learn systems programming) => learn Rust, simple.

Rust adds most of the excellent features from FP world, while offering an interesting solution to memory safety. 

And it has superb community and excellent resources to learn the language. 

Plus it's a powerful language, and learning it will allow me to future proof myself and do anything I want.

I'd love to have a Rust job one day."
26,MrSabuhudo,1650964452.0,4.0,"One thing that doesn't get mentioned very often: The borrow checker may be difficult to get your head around at first. And many consider it somewhat of a necessary evil to get both performance and safety.

But actually, having the ownership of data well defined and enforced throughout the code is a feature for the deveoper as well, in my opinion. It allows you to express your intent much more clearly. Do you wanna give a function some data, and don't need it anymore? Or do you need it again, and it must not be modified? There ideas are not expressible in other languages, increasing the cognitive load on the programmer, because they have to remember that stuff themselves.

In essence, the Rust compiler frees my mind of things a machine can take care of, letting me focus on my problem fully."
27,nderflow,1650973846.0,4.0,"Personally, I came for the borrow checker (more specifically: high performance without manual memory management) but the pain of getting to grips with the borrow checker cold have driven me away.  

The reason I didn't give up was the intense focus on ergonomics, the usefulness of [docs.io](https://docs.io), and the standard library's consistency of use of Option, Result, etc."
28,eliben,1650979704.0,4.0,"Rust is a good language and I like it. That said, I think the survey uncovers a very natural selection bias - Rust is the most loved because pretty much no one is *forced* to write Rust at this point. People pick Rust out of enthusiasm and curiosity, or join Rust-writing companies _because_ they use Rust.

Give it 10 years and if Rust succeeds, you'll see a pattern emerging where the satisfaction % will go down simply because more and more people start writing Rust not because they like it but because their workplace uses it. And you'll see new emerging languages at high satisfaction rates."
29,gcavalcante8808,1650938166.0,3.0,"Rust is awesome, as I can be really expressive! Coming from a python backend, I could do things since day one, this os neat 

Cargo and the community are amazing as well.

In terms of negative points, just the babel tower that is the async programming (Tokyo leading but there are other good implementations but there are no interface proposed)."
30,brieucd,1650949062.0,3.0,"Also a newbie here. For me it was the tools. Try to set up a proper build for a new project in C/C++ in Cmake (and I dont mention autotools: autoscan, autogen, autoconf, M4 macros…) it’s insane the things you have to suffer for that! In rust, with cargo, it just works, with testings, documentation, dependency management. It’s fantastic!!!

On top of that you got to program in a sane language whose compiler saves your butt every time you build thanks to the borrow checker and great error messages!"
31,eugene2k,1650959511.0,3.0,"Personally, I hoped to see a language with static memory management since the early 2000s ever since I read about ""the C++ killer"" - the D programming language in Dr. Dobbs. D failed, and GC, IMHO, is the main reason. Rust, however, has almost all the features of C/C++, along with automatic memory management, without the disadvantages that the usual ""C++ killers"" have."
32,words_number,1650960243.0,3.0,"- Cargo, rustup, clippy, rust-analyzer, ...
- Really well thought out set of abstractions (traits, enums, pattern matching, iterators, etc., etc.)
- Amazing type system and ownership rules almost automatically lead to super robust and reusable software and thus give me peace of mind while coding, even when using concurrency!
- Performance/Speed
- Versatility. Rust can literally be used for anything (from embedded, drivers or OS to any high level stuff)"
33,PorblemOccifer,1650962525.0,3.0,"Just yesterday I was reminded of just how Rust can be super strict by default and how it can help prevent bugs.

At work I had a situation in C where a type was defined with an enum {1, 2, 3, 4}, for example.

Then, a variable of that type was assigned the value 100.

C didn't care. It let someone in our company compile that and left me to hunt that bug for an hour.  


Rust? nono. So that's great."
34,derVeep,1650974776.0,3.0,"For me, it’s a well designed language that allows me to do complex things quickly, with amazing code execution speed. I find it hits a certain balance between scripting languages and compiled languages -not as easy as Python, not as hard as C- that is very comfortable for me and allows me to get a lot done. 

Memory safety is an implementation detail that I don’t care about too much. By that, I mean that because it’s done so well, I can focus on my app and very often forget that it’s a thing. 

Maybe I don’t write the best Rust in the world, but as a serial startup developer, I’ve built several products with it, and I think it’s made that possible. The strong compile time guarantees make the heavy refactoring that’s common to greenfield development a breeze, and I can do it with high confidence. 

Clippy and the compiler often call me out in generally clear terms when my code is syntactically correct, but logically wrong or not ideal. “Hey - you forgot to await that future! Is that what you want?” “You’re not handling that Result, btw. Maybe you should??” 

I just find the whole ecosystem to be amazing and supportive, and rapidly getting better. It’s truly becoming a general purpose programming language for me, and I kind of bristle when people say “systems programming language” to imply that it’s only good for low level stuff. (That’s not even what it means, but people seem to take it that way.) I write tons of web services, Kafka services, and aws lambdas containing business logic, same as I’d do in any language. 

My day job is in a Go shop, and I actually used to be a huge Go proponent. It’s alright, but now I keep finding myself going “this is so much easier in Rust”. In particular, I hate having to check for nil everywhere, and forgetting to do so often results in a crash. Results and Options are so much more graceful, and the fact that nil/null barely exists in Rust is such a blessing. 

Ok, enough for me. I’ve found my new favorite language. It’s not without its frustrations, but as a 20+ year pro, I’ve never met a language that didn’t have some."
35,zac_attack_,1651030831.0,3.0,Just gonna echo matklad’s reasons: https://matklad.github.io//2020/02/14/why-rust-is-loved.html
36,pzartem,1650923709.0,8.0,Because only 5% uses it in production 😀
37,CodeDead-gh,1650906775.0,11.0,Because it's almost as easy to write as JavaScript whilst offering incredible performance and practically no overhead.
38,kofapox,1650934481.0,4.0,"I am from the embedded world, where I realy heavily on C, hate C++ Boost and STD library because a lot of stuff is bloated and no so high performant. And Rust is simply retardedly powerful. We can have binaries with a multitude of protocols, using async, with less than 1MB and extremely performant, we can abuse and use LTO to compile fucking everything and works stably. Running on MIPS with great success, impressive stuff."
39,natded,1650947767.0,2.0,For me it is the fact that I can focus almost entirely on the business / application logic.
40,tukanoid,1650952405.0,2.0,"Modern, frequent updates, helping community, tooling.

Safety, trait system, pattern matching, cargo, syntax, macros. There's much more, but these are things that popped in my head"
41,sirmaxford,1650956580.0,2.0,"- Memory safety
- Cargo 
- Very useful error messages 
- Challenging 
- Fast 
- Syntax ~ familiar to C/C++/Python 
- I would like a language like this to succeed 
- Romantic notion 
- I haven’t tried to convince others as yet"
42,ByteArrayInputStream,1650976959.0,2.0,Simply put: I am a dumbass and rust keeps me away from the footguns
43,Alexxander36,1650984775.0,2.0,"because its the best programming language, right now its not perfect because its new, but in 10 years, rust will dominate the market, industry and every project.

why its the best ? i know, it is a big vague claim.

here's the explanation:

\- fast (performance is insanely fast)

\- memory safe (no double free, no dangling pointer, no memory leak, no seg fault)

\- thread safe (no data race)

\- has a high level API, similar to python such as split(), find()

\- its functional -> iter().map().filter().filter\_map().collect() and many more, you can do literally everything in one line and its more readable than python oneliner

\- macros (the most overpowered concepts ever) -> you literally can create another programming language inside rust just with macros, look at yew framework with html! macros, its just like JSX, you can write html inside rust files with that macro

\- its very explicit; you will always know what rust code will do

\- cargo - a very good package manager, it handles dependency resolution very well, compared to pdm, pipenv or poetry for python

\- the entire ecosystem, its strong, good, explicit, well thought, has good architecture

\- is relatively easy to write, once you learned it

\- very good type inference

and many many more"
44,KR_Shanto,1651014876.0,2.0,"A big reason to love Rust is the compiler error messages. 

Most of the time you will figure out what is your mistake by seeing the error messages provided by the compiler and sometimes the compiler gives the exact code you need to fix the error"
45,raedr7n,1650946474.0,3.0,"If I say ""because most devs have never used OCaml"", am I going to get downvoted into oblivion?"
46,,1650906693.0,1.0,[deleted]
47,Eorika,1650939346.0,1.0,It's just as pleasant to use as C# but Linux-friendly.
48,rodarmor,1650943331.0,1.0,One word: cumsort.
49,,1650926731.0,0.0,Because the respondents dream of how wonderful it would be if they actually used it?
50,imonebear,1650907904.0,1.0,"I actually heard of Rust when I was doing some Projects in Python but didn't really feel like it was worth my time.  
After I was getting annoyed with C++, I started searching for Rust and liked the way it works and tried to get more into for example Embedded Development. Never tried to convince someone to learn Rust, only if they want to get into a special field that they want to learn."
51,flying_path,1650916905.0,1.0,"I love how it makes it harder to write buggy code. Great tooling, templates and tuple types are very nice, too."
52,yottalogical,1650935273.0,1.0,"I feel like the general design ethos of Rust is that if the programmer makes any mistake, the language should notice as soon as possible (usually at compile time) and help you fix it.

This also should be done with minimal (usually zero) cost at runtime."
53,BenZed,1650939380.0,1.0,Cuz rust is dope as shit
54,XxClubPenguinGamerxX,1650939988.0,1.0,The power of C++ without the nastiness of C++.
55,kajaktumkajaktum,1650945828.0,1.0,pattern matching and proc macro is literally all the feature of Rust that I need. I have no idea why other (especially memory managed ones) don't have pattern matching (or does them poorly).
56,DevRW,1650984652.0,1.0,"Rust has a lot of great features that make me love it, but the #1 reason for me personally is that I think it's easy to understand complex code (of the languages I know).

I remember the first time I tried reading Django source (might have been DRF) to figure out how something was working under the hood; I was very lost. This was consistent with many Python libraries I dug into. Doubly so if the library had no type hints, or worse, weak comments.

I find plain JavaScript literally impenetrable after a certain amount of size and complexity.

Meanwhile, despite having MUCH less experience in Rust, I've dug into the code for Bevy (game engine), Rocket and Axum (web frameworks), and many more - and I generally understood how things worked. Moreover, I knew I could change things and it would work. Or I could make it work, thanks to compiler-guided refactoring.

Now, this could be partially attributed to static vs dynamic typing... I prefer the explicitness of types. It could also be that I am a much better programmer now than I was 5 years ago.

Those are both definitely true, and experience absolutely has an impact. But I genuinely feel ""empowered"" with Rust when it comes to reading and writing code in complex codebases - and that, to me, is a fantastic benefit.

I don't really try to convince people to learn specific languages, but would certainly give a recommendation for Rust if they were prepared to take on the initial learning curve."
57,Opposite_Green_1717,1650987594.0,1.0,"While i agree heavily with the top posts, i did want to stress that Rust is - imo - a very easy language to use.

Coming from someone who previously used primarily dynamic languages, Python, Node, Go, etc - and not C/C++ at all, Rust feels the most productive language to me. It gives me the tooling and features of dynamic languages like Python and Go while also giving me the type system to refactor with confidence and catch bugs and me more efficient at writing code.

I feel like Rust is often labeled as being a slower language to develop in by non-Rust devs. Yea, i might be able to bang out some more words in Python or Go than Rust, but i definitely spend more time debugging type-less errors in Python or working around a simplified type system in Go.

Rust hits a sweet spot of features and experience for me. It makes development faster and easier long term for me. I experience less headaches in Rust."
58,tedster,1650989251.0,1.0,"Because it's fairly new and a big percentage of users are enthusiasts atm.
When adoption increase and rust will be pushed onto people who wouldn't adopt naturally the trend will shift. That being said, it's a really pleasant language because of the reasons pointed out in this thread :)"
59,ask_self,1651000176.0,1.0,It feels good to write Rust
60,Uncaffeinated,1651038013.0,1.0,"Writing Rust gives me a feeling of craftsmanship that I can't get in any other mature language, with the way that I can know that a lot of common mistakes are statically ruled out and there's good performance out of the box. It also has great tooling and a great community."
61,Paper_Patience,1652364266.0,1.0,"I just stumbled across it. Used to know C, but I refuse to go back to that after using Rust lol.

I recently learned Web dev with JavaScript + node.JS + React, and I would like to also know a systems programming language that would complement it well, and possibly create my own libraries/dependencies with WebAssembly."
62,,1650905389.0,-18.0,I would say it's definitely not due to enums and match being easy for a developer to understand.
63,RustaceanOne,1651408890.0,0.0,"It SHOULDN'T BE the ""most loved"". Very few programmers are using it - very few.

It might be the one people are most interested in.

It might be the ones most loved by those that continue forth with it.

It's NOT the most loved by the general community because they don't use it.

It's NOT easy for most to get over the hump when working or training on other things.

Most people should likely learn in school as first programming language, which is why adoption will be slow - not many teaching it. Other option is to drop out of life to learn Rust as I chose to. I learn many other things of course, as we all have to - all the other technologies that are constantly changing too, like storage, 3D, languages you can't ignore like python (pretty much a requirement for devs now). It takes more time than most think, but students have all the time, so they should be the target to get people onboard."
64,praveenperera,1650936006.0,122.0,"- enums
- no nils
- strongly typed"
65,pbspbsingh,1650907859.0,113.0,"Totally, memory safety is just a cherry on top (for me), I totally love how most of the features in rust are very carefully put together. It's a pleasure to write code in rust."
66,Torrent4Life_,1650925951.0,97.0,* Enums
67,editor_of_the_beast,1650939986.0,19.0,"That’s because without the borrow checker, Rust is just a solid ML."
68,yottalogical,1650935031.0,29.0,There are lots of languages that are memory safe. Rust just does it without compromising things like performance.
69,matiu2,1650955362.0,4.0,rust-analyzer
70,Floppie7th,1651068808.0,3.0,"Honestly you could even take performance off the list and I'd still love it.

Performance was the reason I did my first project in Rust...but other than that, I'm almost never writing something that's particularly performance-critical, or even really performance-relevant.  It's nice having a small footprint, but I'm not paying cloud bills or anything.

My current day job is a Rust project for which performance *is* considered critical, though; and the one I'm starting next month is a Python shop with interest in Rust for performance-critical pieces."
71,KR_Shanto,1651015032.0,2.0,Also the crate documentation (docs.rs) is one of the best feature
72,Crazyboreddeveloper,1650937877.0,39.0,"I still don’t have a lot of experience with rust, but those error messages made me love rust. Probably the most useful error messages I’ve encountered so far. In most other languages the error is a riddle, with rust it’s like “your widget won’t work like that. here, do this instead.”"
73,Sw429,1650948076.0,5.0,">very easy to setup on Windows

This is one I always forget until I have to set it up on a new windows machine. Probably one of the best parts."
74,Engineer_LEGO,1650951305.0,12.0,"> very easy to set up on windows

You can add to that:
- Even easier to set up on Linux"
75,tarunwadhwa13,1650904740.0,35.0,"+1
Great Compiler, Super speed and safer memory management.
I think there was always a gap for such languages. Languages like C,C++ certainly haunted newbies and you needed expert memory management. Luckily things have improved alot after rust"
76,VanaTallinn,1650950619.0,9.0,I tried go and was disappointed by the compiler messages. The Rust compiler is much more helpful.
77,phraker,1650923195.0,17.0,This was really fun to read lol
78,gngeorgiev,1651053936.0,4.0,"Now all the parents in here are asking themselves ""Am I a JavaScript or Rust parent?"""
79,eddysanoli,1650923155.0,8.0,Very underrated comment. Great stuff!
80,4GIALrDGG8HakdcaUw7L,1650934649.0,2.0,This is delightful.
81,dominikwilkowski,1650933608.0,-1.0,Now do ruby
82,dominikwilkowski,1650933616.0,-1.0,Now do ruby
83,rowenslee,1650935423.0,0.0,u/bake_in_da_south
84,Sw429,1650948338.0,8.0,"Serde is absolutely amazing. The more I delve into it, the more I see how well it's constructed as a generic solution for serialization. Transcoding is super simple, and you don't have to do hardly anything extra to allow your type to work with different formats."
85,diabolic_recursion,1650922598.0,12.0,But even if tests are necessary - with the integrated cargo test it is very easy to start testing.
86,TinBryn,1650943399.0,5.0,"If you've seen Sean Parent's ""Better code: Inheritance"" or ""Inheritance is the base class of evil"" he has a point about reference semantic languages. Basically since everything is a reference and there is no way of knowing if anything else has a reference and can mutate it, programming in those languages is semantically the same as if you're using global mutable variables for everything."
87,tavaren42,1650935851.0,14.0,"I love Rust, but this is closer to truth, imo."
88,felipou,1650944813.0,1.0,Doesn’t this apply to all languages in the survey?
89,phazer99,1650959111.0,6.0,"Rust has definitely set a very high bar for new programming languages in general and system languages in particular in terms of tooling, error messages, safety, language clarity etc. As far as system languages go I don't see a big reason for an alternative to Rust, I think it's covers this domain well and will continue to get more ergonomic and expressive in the future.

I do however see some need for a new application level language with automatic GC (optimized ref counting seems like the best option) as the current alternatives (Scala, C#, Swift etc.) all have limitations. I'm thinking a pure, dependently typed FPL with zero cost abstractions and an effect system. Preferably it would interoperate seamlessly with Cargo and the Rust crate system. [Idris](https://www.idris-lang.org/), [Lean 4](https://github.com/leanprover/lean4) and [Koka](https://koka-lang.github.io/koka/doc/index.html) are all interesting projects, but they all need lots of work on tooling, user friendliness, portability and Rust interop (which really would be the killer feature that could enable wider adoption of such a language)."
90,generalbaguette,1650955385.0,2.0,"What do you mean by choosing between safety and a GC?

The safe languages tended also to have a GC, didn't they?"
91,SaltyButtcrumbs,1650978243.0,2.0,Seriously. I have learned so much just from fixing compiler errors. It forces me to learn WHY what I am doing is wrong or unsafe.
92,Gaolaowai,1651119460.0,2.0,I love enums in Rust. Basically magic as far as I’m concerned.
93,generalbaguette,1650954659.0,3.0,"You could try Typescript at least? It's fully compatible with JS, and gives you some static typing."
94,SaltyButtcrumbs,1650978510.0,3.0,The compiler really is the best teacher.
95,generalbaguette,1650954598.0,1.0,">I'd love to have a Rust job one day.

Are you doing anything to make that happen?"
96,Fluffy8x,1651073919.0,1.0,"> For me it was the tools.

This is the major reason I chose Rust for [f9i](https://gitlab.com/Kyarei/f9i)."
97,Gaolaowai,1651119500.0,1.0,"My company is nearly complete in the process of rewriting our backend stuff in Rust. Once the team got the hang of it, it’s been great."
98,Modi57,1650912028.0,8.0,"I would intercept, that it takes a bit to warm up with it, so it get's really easy to write, but then it's a real pleasure"
99,IshKebab,1650913652.0,36.0,"> Because it's almost as easy to write as JavaScript

I love Rust but that is a *huge* exaggeration. Lies like this put people off."
100,Gaolaowai,1651119807.0,1.0,But that runtime cost. OCaml is a language that I want to love but which sits at an awkward place on the safety/no-GC spectrum.
101,StressedJoystick,1650910331.0,9.0,Dark Souls is extremely user-unfriendly and targets non-casual masochists. Saying that about Rust isn’t right.
102,puttak,1651026970.0,1.0,I use C# with .NET Core since 2.1 on Arch Linux and I very happy with it.
103,generalbaguette,1650955173.0,1.0,"That's like D.

(D is a great language as well. Not as ambitious as Rust in terms of type system.)"
104,generalbaguette,1650954748.0,2.0,"I don't think there's any relation between having a GC and having pattern matching?

ML family languages like Haskell have pattern matching. Erlang also has it. Many Lisps can support it. Python just got it. (Admittedly, those are all languages with GCs.)"
105,diabolic_recursion,1650922802.0,6.0,"I'd answer while that may be true for some people, once they get into it, many really miss these features in other languages like Java, C# or C."
106,jakubDoka,1650921649.0,46.0,"Actually, the way rust is developed makes features so right, they are not afraid to experiment in nightly, failure is acceptable at this stage."
107,kerbidiah15,1650934690.0,35.0,Don’t forget about optionals and results!!!
108,,1650941535.0,-31.0,[removed]
