,username,comment_created_utc,comment_score,comment_text
10,Hobofan94,1485042869.0,12.0,"This might be a bit of a far shot, but I would say by introducing Rust in the workplace. According to the [State of Rust 2016 survey](https://blog.rust-lang.org/2016/06/30/State-of-Rust-Survey-2016.html) most of us here don't use Rust at our jobs. Looking at the technologies doing well (Salesforce, Matlab), those are mostly things you would choose for the available jobs, and are unlikely used outside of it. Rust is also the second youngest technology in the SO survey.

I would also wager that Ruby got its good standing from RailsGirls and similar projects (together with its usage in bigger startups that put effort into diversity like Github), which I think could be a good strategy in the long-term for Rust too."
11,thiez,1485105201.0,2.0,Looking at the statistics I suppose we'll have to take some inspiration from Salesforce and Matlab in this area :-p
12,kazagistar,1485111848.0,1.0,"So far, the only proposal that explains the difference has been usefulness at work, but perhaps you habe a more concrete idea about what we are doing wrong?"
13,thiez,1485107866.0,6.0,"> IT has a very strange culture of needing to be correct. ML type systems are all about being totally correct.

If correctness is something that scares off women, then shouldn't they be *even more* underrepresented in mathematics? Because that [doesn't seem to be the case](https://ngcproject.org/statistics)."
14,llogiq,1485085224.0,9.0,"We are the ones building our culture, so we share responsibility for the outcome. Denial and blaming women for 'not being interested' will only serve to perpetuate the problem. We can do better. Step one is to accept there's a problem and step two to accept that we can do something about it."
15,nwydo,1485048131.0,10.0,"> Some thoughts:

> In general, stack overflow is a competitive environment for the people that answer questions.

Yup.

> Low level / close-to-the-metal / speed-obsessed programming has sort of a macho feeling about it. For example, benchmarking and comparing speeds of languages is very similar to racing muscle cars.

I guess... I mean 'macho' might not be what I'd call it, but I get it.

> IT has a very strange culture of needing to be correct. ML type systems are all about being totally correct.

Guess so, but it doesn't... really sound relevant though.

> I'm thinking that men (the male psyche, whatever you want to call it), tends to be attracted to competition, glory, etc.

Wait what? :(

> The women in tech that I know work in either data analytics or front end web design.

> I'm thinking that men (the male psyche, whatever you want to call it), tends to be attracted to competition, glory, etc.

> Thought 4 explains why many people aren't looking at Rust (not just women). But anecdotally, more women work in fields not related to rust. So until it becomes more relevant to those fields, I'd say there's nothing to do.

I assume you didn't mean this, but it sounds a heck of a lot like ""Rust is suited to fields that women are not suited to"".

Even in the best possible interpretation of this, we should still not just be passive observers, instead striving to be one of the driving forces pushing for the change necessary for women to _be_ part of the areas Rust is good at."
16,carols10cents,1485117584.0,5.0,[Here's the survey post](https://blog.rust-lang.org/2016/06/30/State-of-Rust-Survey-2016.html); Python is actually the language that the MOST people using Rust are most comfortable with.
17,nwydo,1485040964.0,8.0,That is a fair point. Looking at the large error bars in the 2nd graphs still doesn't paint a particularly good picture though.
18,kazagistar,1485111539.0,2.0,"The error bars indicate that the effect might be much smaller or much larger, but that it certainly exists."
19,thiez,1485108589.0,1.0,"The large error bar goes the other way as well. When you have a measurement of ""it's bad"" and the error bars go all the way from ""an epidemic will kill everyone"" to ""you may stub your toe today"", choosing to believe the latter because it is more in line with what you desire is just sticking your head in the sand."
20,matthieum,1485098762.0,6.0,"This!

It's very easy to say: ""We're open, they just have to come"". It's also very comforting in a ""Not my fault"" kind of way.

However it's important to put oneself in their shoes (no that I'd be able to walk in heels, that takes skill): why would they come?

To come, they first need to hear about us. It's pretty rare to go somewhere randomly ""just in case there's something interesting"".

Then, they need to find us more interesting than daunting. It's easy when you're (like me) a white young male: everyone around looks the same, everyone got the same references, I feel at ease!

Well, would you feel at ease in a room of old asian women talking Vietnamese (nothing against it, I just don't understand it at all) and referencing Vietnamese culture (nothing against it, I just don't know it at all) which they all seem to find highly amusing but blows right over your head? I wouldn't. And it doesn't help I wouldn't like this bitter beverage they are consuming. I'd probably smile to be polite, endure, and leave at the earliest opportunity. Or actually, if I could, I'd just avoid walking in there in the first place and spare myself the time loss and embarrassment.

And that may very well be what we're observing here: if we appear too daunting, people (in general) will keep their distance and pass their way."
21,analogphototaker,1485053644.0,5.0,"I was speaking descriptively, not prescriptively. How it is/was, not how it should be, by any means.

I think the rust community is doing a good job at moving beyond old social conventions, though.

>I assume you didn't mean this, but it sounds a heck of a lot like ""Rust is suited to fields that women are not suited to"".

Rather, I was saying that Rust is suited to fields that women don't seem to be interested in, for reasons most likely mentioned above.

You can bring a horse to water, but you can't make it drink. Every woman that I know that is interested in tech, has gotten a job incredibly easily. Tech companies are desperate to hire women. And yet, you can't force people to do jobs they aren't interested in. "
22,pwgen-n1024,1485118054.0,1.0,"Ok, so not many haskell people, i just defaulted to Haskel/C due to design/intended field of usage.

would it be possible to get the rust survey results, but with the diagrams sorted by value, not by alphabet?"
23,Hobofan94,1485044242.0,5.0,"How do large error bars paint a bad picture? That just means that there is little input data, in this case few people overall using Rust if I interpret it correctly."
24,nwydo,1485047553.0,6.0,"I meant ""even accounting for the large error bars"" (i.e looking at the best-case scenarios within the margins) still doesn't paint a particularly good picture."
