,username,comment_created_utc,comment_score,comment_text
26,vadixidav,1601668574.0,2.0,"That is a pretty broad statement, but you might want to find a small project you can do that involves talking to peripherals using a microcontroller. While I was introduced in a more academic setting, many people started out with Arduino boards, for which resources are readily available online. Once you get more comfortable, you may be able to work with a microcontroller board you can find off the shelf and industry IDEs for using it.

If you want to use Rust in robotics, which I don't have much experience with yet myself, it seems that you should make sure to pick a device well-supported by Rust. Look at what platforms Tock works on for realtime, and also embedded-hal in general. Often specific microcontrollers and/or boards are used and well supported. Unfortunately, the vast majority of microcontrollers and boards will have no tooling and libraries to support Rust development, so if you try to start learning with an unsupported device then the learning curve is going to be enormous because you will have to learn both Rust, microcontrollers, and how to read microcontroller manuals all at the same time. That would burn you out quick. So if you go the Rust route, use a board someone already has working, and you should be able to make some fun projects.

That being said, if you go to a university or into industry, its more likely you will encounter C/C++ for years to come. I think most of us expect Rust to become common in embedded development eventually, but the embedded community is technologically years behind the rest of the industry, so keep in mind that these kinds of transitions are very long. C++ is half a century old, but it was only recently used in embedded computing, as C was the dominant language there. Not all robotics is embedded, but you will see that a lot of this is intrinsically linked."
27,its_that_dude_,1601693154.0,2.0,"Check out the robotics specialization by northwestern on Coursera...it's based on their actual college course and has programming, hands on projects.  Covers path planning, kinematics, all that stuff.  Also I think MIT has some robotics courses on their OCW site"
28,neachdainn_,1601557000.0,4.0,"I would start with a Raspberry Pi (or similar) while you're trying to figure out what part of robotics you want to do. The GPIO pins will be sufficient for most hardware aspects and the fact that it's a full-blown computer means you can learn in basically any language you want. Plus, it has enough compute that you can also do higher-level things.

Something like [ROSberry Pi][1] would be a good start.

[1]: http://wiki.ros.org/ROSberryPi"
29,,1601568273.0,2.0,"I learned both and honestly Rust gave me a better understanding of memory layouts and UB.

C++ is inherently unsafe, and there isn't anything in it's structure that teaches you why some things are dangerous. Rust actually teaches you at a low level why pointers are dangerous and the many pitfalls of C++.

I'm definitely a better C++ programmer after learning Rust"
30,SecretNinjaGameDev,1601559104.0,2.0,"Sorry, I assumed robotics refers to embedded systems."
31,veryusedrname,1601560153.0,3.0,"Rust does run on Arduino for a few months now. The libraries are quite bleeding edge, but the compiler is capable of doing the heavy lift, check the avr-rust project"
32,Eadword,1601601107.0,9.0,"I'm just an engineer, but it's my opinion that anyone with a firm understanding of Rust will succeed in any language. I didn't learn rust first so I don't know if it's a good starting place, but it's definitely something every good coder should learn at some point. You learn so much about language design and it helps explain some of the weird parts of C++ like move constructors and rvalue references."
33,SecretNinjaGameDev,1601649120.0,1.0,Thanks for the recommendation.
34,SecretNinjaGameDev,1601744466.0,1.0,Thank you. I am going to check it out.
35,SecretNinjaGameDev,1601559141.0,2.0,Okay thanks for the insight
36,lordwuwu,1601590211.0,1.0,Agreed. But would you appreciate rusts safety if you have never programmed in C++ before?
37,Tilakchad,1601622044.0,0.0,Whats up with 'inherently unsafe' thing? Its only unsafe if you use it the wrong way or jump straight right into writing programs. You might want to learn C and computers better if you think everything written in C/C++ is inherently unsafe.
38,neachdainn_,1601560769.0,4.0,"That's not an uncommon assumption! As an example of robots in non-embedded space, [one of my works][1] actually ran on a cluster of 48-core machines - definitely not embedded. It was also almost pure Rust.

[1]: https://ieeexplore.ieee.org/abstract/document/9196957?casa_token=sdrJHysFGcEAAAAA:MQJz6WljzeO4gkIAyA5XRJfY1vlflayaqF71Mk5I5A4YasHSGaY-A9oNdesPLpOOu23w1HGR"
39,SecretNinjaGameDev,1601564097.0,2.0,"Okay, thank you :)"
40,GunpowderGuy,1601603231.0,1.0,"I appreciated learning rust even though I had only written complex programs in python by then. Rust not only has memory safety, but also other kinds of type safety. Both allow you to implement cs concepts more seamlessly"
