,username,comment_created_utc,comment_score,comment_text
13,cloudster314,1628355611.0,1.0,"Hi, first, thank you for taking the time to write a response and sharing your successful real world experience.  I appreciate it.  I am posting here to broaden my learning and thus am studying the answers.  Also, I am not a very good programmer.  

I was looking at the most ""Loved vs Dreaded"" programming languages and the top one is Rust, followed by Clojure, TypeScript, Elixir, and Julia.  Below that are Python and Dart. The most loved languages have features that solves a problem with another language.  IMO, Dart is solid, but doesn't bring anything new to the game.

I like Dart because it is simple.  However, I do not feel it is a ""big draw"" for features.

For example, in areas of performance and memory management, there is nothing special about Dart.

* There is no char in Dart, only String
* You can't import C libraries into Dart as easily as with C++.  You must use dart:ffi, which works, but is another step and likely most people won't take the additional step
* There are no pointers or equivalent in Dart to manage memory more effectively
* There are no arrays in Dart, only lists.  Although lists have more features (the methods that does all those great management actions, including `listName.add()`), there are cases where the array is faster.  I have not done any tests myself, so I am curious as to the performance hit or if there is some clever solution in the Dart compiler.  However, in general, as the size of an array is fixed, there are cases where an array is faster than a list.
* there are no float types, only double. It's likely that no one will care unless they are using an IoT or other embedded device.  However, embedded development is a real area for Dart. 
* there are cases where a language such as Dart that uses a garbage collector is not going to be as efficient as manual memory management

The additional features of C++ can lead to faster code, which could be important for graphics transformations on mobile and desktop application or data analysis on large sets.  Obviously, manual memory management makes a program more prone to bugs, potentially a bug that hangs the program.

I use Dart because it is easy.  Although I deal with large image and video transformations, I do not have the skills to optimize the algorithms myself.  I need to rely on the packages from other people."
14,cloudster314,1628202620.0,1.0,"I used to use Kotlin.  It is good and pleasant to use.  I personally switched to Dart because it is a simpler language in my opinion.  Kotlin is more powerful and thus the examples for Kotlin might be more difficult to understand, especially as there may be a lot of Java libraries used."
15,hillel369,1628359455.0,4.0,"Thanks! This is the production app. We setup a demo version which has fake data so people can get a sense for how the app functions. 

There are two loading stages:

\- We initially use a CSS loader from [https://projects.lukehaas.me/css-loaders](https://projects.lukehaas.me/css-loaders) which is added to the index.html file. Note: add 'defer' to the main.js script tag to ensure the animations plays while the JS is loading.

\- Once the app is loaded we show a Flutter loading screen while the app checks for persisted state to load. Here's the code: https://github.com/invoiceninja/admin-portal/blob/master/lib/ui/auth/init\_screen.dart"
16,chilly2121,1628209239.0,0.0,It’ll remain the same. The popularity and simplicity of use of the language is sometimes what kills the salary.
17,_somename_,1628236625.0,2.0,That's actually a good point. Thank you.
18,Responsible_Indie,1628289002.0,1.0,Sharing those would be great. Thanks!
19,JimmyUpdyke,1629110795.0,1.0,">For example, in areas of performance and memory management, there is nothing special about Dart.  
>  
>There is no char in Dart, only String--**I don't miss chars, their absence has never been a problem for me, just use a String containing a single character.**  
>  
>You can't import C libraries into Dart as easily as with C++.  You must use dart:ffi, which works, but is another step and likely most people won't take the additional step.--**I'm not sure it's really valid to say that a deficiency of a language is that it's not easy to integrate with another language! Certainly, inasmuch as C++ is 'C with Classes', C/C++ integration is natural. That said, I have no problem dropping down into native code through a MethodChannel. I'd sooner call C from Dart than from Java!**  
>  
>There are no pointers or equivalent in Dart to manage memory more effectively.--You really want pointers?--**I see no benefit, in fact, pointers are downright barbarian (I spent the 1980s writing Z80 and MC68000 assembler and I am glad that that stuff is long gone, for the most part). Pointers arise from the primitive nature of C/C++/assembler. Sure, it can be gratifying to use 'while (\*p1++ = \*p2++)', etc. but that soon loses its charm after writing it a few hundred times.**   
>  
>There are no arrays in Dart, only lists.  Although lists have more features (the methods that does all those great management actions, including listName.add()), there are cases where the array is faster.  I have not done any tests myself, so I am curious as to the performance hit or if there is some clever solution in the Dart compiler.  However, in general, as the size of an array is fixed, there are cases where an array is faster than a list.--**Dart lists are arrays, of course, but with highly-developed semantics that are baked into the language. Arrays in C/C++ are merely a string of data items in contiguous memory and, as such, are ridiculously onerous to use (insert, delete, append, etc. to be done by you, not by the language).**  
>  
>There are no float types, only double. It's likely that no one will care unless they are using an IoT or other embedded device.  However, embedded development is a real area for Dart.--**I don't miss floats, I hardly ever use floating point anyway. You can always use a double instead of a float, of course.**  
>  
>There are cases where a language such as Dart that uses a garbage collector is not going to be as efficient as manual memory management.--**If you think of Dart as the language of Flutter then Flutter does not need low-level memory management and these days, even in C/C++ low-level memory management is often avoided through smart pointers, etc. Managing memory yourself is non-trivial and to be avoided.**  
>  
>The additional features of C++ can lead to faster code--**true but that software would not have much of a WIMP UI so not need Flutter (think, games). For example, a couple of years ago I developed Windows credential providers in C/C++ because that was the best way to do it. Pointer use and memory management is baked into my brain so it's second nature for me to do that but I resented it, it's a waste of time and something you do iff you need to.**"
20,9oat5w33d,1628234224.0,2.0,"Learning Dart and Kotlin together as I am interested in the Kotlin multiplatform future. Bypassed the Java route completely.

Loving both languages, not a big fan of GUI so android studio side of Kotlin is a bit of an extra learning curve."
21,cloudster314,1628361931.0,3.0,"Wow, impressive in many ways.  Respect that your team:

* showed the strength of leadership to go forward with Flutter Web now as a bet on the future
* were generous in putting this code on GitHub as open source, including info on how to remove the non-FOSS.  I'm sure this will help with adoption of your platform
* It appears that you have the same code base working on mobile, web, and possibly even desktop.  Wow.  Living the dream and making it happen.
   * For the average developer, the reality that your team made happen is likely still a hope.  Congratulations.  I can only imagine that there were some stumbling blocks you needed to overcome, especially considering that Flutter Web is evolving quickly.

You likely have a fascinating story on the decision process to commit to Flutter Web and what you needed to overcome.  For example, I know that the [cache  was changed in Flutter 2.2](https://medium.com/flutter/whats-new-in-flutter-2-2-fd00c65e2039), which was released in May of this this year.  I have to imagine that as you were developing your app, you had some issues balancing web updates and load times.

Thanks again for showing leadership in your deployment and sharing your experience.  Have a great weekend."
22,cloudster314,1628353280.0,2.0,"Hi, I'm not a very good programming, but I talk to many executives who have achieved success.  I've been living in Palo Alto, California for 20 years and have provided consulting for dozens of technology CEOs.  It is incorrect to assume that technologies like Dart, HTML or Python are easy and thus the salaries for people with those skills are always low.  It all depends on what you do with the skills you've invested time in developing.  Human creativity and what you do with the skills you have is going to be valued highly.

The popularity and simplicity of Dart may make it easier to express human creativity in the future.  If you can build a prototype quickly and prove your concept to stakeholders, you can get to the next level of personal growth.

It is easy to look at a statistical average and misinterpret it.  Although you are correct in viewing the current statistical salary average as low, I believe you may have drawn  incorrect conclusions as to why the average is low.    In the comments below, u/lets4r points out that as Flutter is new, there are many respondents who are students or just getting started in their careers as well as developers in areas where the general salary is lower than in the US.

My view may be specific to Silicon Valley as unfortunately the minimum salary to buy a house here has really gone up in recent years.  :-(    Unfortunately, the path of being assigned work from other people may not generate enough income to live comfortably here.  It's likely young people  need to build a Minimum Viable Product (MVP) on their own and plot their own path. They need to be leaders, not followers.  Thus, while I agree the salaries are low now, it may not be low in a year, at least among Silicon Valley startups or at local companies like Google or eBay, which I believes uses Flutter for eBay Motors.

This is the same advice I give my own kids."
23,cloudster314,1628347968.0,2.0,"I summarized my experience here: [https://community.oppkey.host/t/flutter-courses-for-beginners/303?u=craig](https://community.oppkey.host/t/flutter-courses-for-beginners/303?u=craig)Let me know if you have questions as I've gone through those courses and can give my opinion.  At the top of the article, I emphasize that the free documentation on [Flutter.dev](https://Flutter.dev) is excellent.  Also, these courses go on sale for under $15 all the time.  Just wait for the sale.  No need to spend a lot of money."
