,username,comment_created_utc,comment_score,comment_text
10,TQpl0nk,1533811787.0,2.0,Python sounds like a great choice for you.
11,p_r_m_n_,1533853282.0,2.0,"Checkout Elixir/Phoenix. The community is great and the language is very nice to work with. Phoenix  is awesome for backend api's and has websockets (channels) built in. It's almost too easy.

[https://elixir-lang.org/](https://elixir-lang.org/)"
12,fuckin_ziggurats,1533801614.0,2.0,"It's difficult to suggest something because if you want to learn a language you can use in your work, and you want one that's already popular then you'd have a ton more stuff to learn along with it, like frameworks, libraries, and tooling. Learning C# opens you doors to enterprise, web, desktop, cloud, game, and more programming fields but learning the language itself will only be 1% of that pie."
13,Caraes_Naur,1533802123.0,1.0,"Good that you're looking to diversify, because the Javascript bubble will burst eventually.

Python is decent choice.  I'll recommend something a little unconventional in this context: Bash."
14,the-code-monkey,1533815119.0,1.0,Laravel PHP or golang
15,Glensarge,1533903552.0,2.0,holy shit imagine thinking C# is as versatile as javascript hahahahahaha
16,vontwothree,1533862821.0,1.0,"Locale is important -- even regionally. You go to Cleveland, there's C# jobs, you go to Austin there are none. So these SO survey's are to be taken with a grain of salt."
17,scootstah,1533823880.0,1.0,The only thing preventing me from going ham with C# is the fact that I hate Windows. I use a Linux workstation. Would I be shunned?
18,allkill,1533823727.0,6.0,My Man
19,MJomaa,1533821871.0,3.0,"May I ask, but why not Rust instead of Go? I mean if I want to dive deep, why not go bare metal at this point?"
20,fuckin_ziggurats,1533810276.0,5.0,"> IMO there's no point learning Python if you know JavaScript

But there is, and OP made an example in his post:

>AI is really picking up now and it seems Python is used heavily in that department

There are many areas where JavaScript is far from the first choice. I'm not sure if low-level programming is what he's aiming for either. It looks to me like he wants to stick to web dev."
21,,1533807680.0,3.0,"It will only burst if something better in every aspect comes along. PHP bubble also didn't really burst, it just shrinks slowly."
22,KiNgOfSpEEdOJaCK,1533907721.0,0.0,"I'm a javascript developer so I should be biased but I'm not. C# IS as versatile as JS.

Have you ever heard of Blazor project? It uses C# as a Javascript's alternative for client-side. It may not be popular or completed yet but let's be honest, Web Assembly is probably the future of the web.

Also C# is used for programming games/desktop and even mobile with Xamarin. I don't mean this to make Javascript look less valuable but let's be honest here, Javascript is shit when it comes to type checking, it's the reason why Angular choosed a strongly-built/typed language like Typescript instead of pure Javascript. Languages like C# and Python have the most brilliant future at the long term. Javascript has a very brilliant future too but its flaws can lead it to get replaced.

EDIT: I don't believe shit like his comments get upvoted, webdev, seriously?"
23,A-Grey-World,1533826316.0,3.0,"Increasingly not. .NET is getting more and more cross platform with .NET Core. And VS Code is getting more and more usable with C#.

The full Visual Studio is still probably the easiest way to code C#, and you cant do a lot of the nice desktop stuff like WPF etc - but for the web it's definitely been Microsoft priority these last few years.

Worth giving it a go at least!"
24,mearkat7,1533822745.0,2.0,"I don't have a great deal of experience with rust but to an outsider it's far more complex.

I'm guessing the ease of using the http library or something makes go more popular for web programming so there's more resources out there and perfectly suited to writing backend APIs or far more complex pieces of software. If you're wanting the fastest though then no doubt rust is the best option."
25,Glensarge,1533903639.0,1.0,"Go requires such a tiny tiny amount of code to achieve things, you can write a web server in like literally 3 lines of Go and it'll be concurrent and production ready, the stdlib is honestly ridiculously good"
26,Irythros,1533918818.0,1.0,"Then why Rust and not ASM?  

It's all about what you want/need to accomplish.  Go get's things done relatively easily with enough sanity checks to only shoot you if you ignore an error.  Rust is much safer at the cost of verbosity and build times.

If I was building a site, an API or pretty much anything like that, Go would get me there faster.  If I needed to have better guarantees that it wont crash or code have unintended side effects (such as a router/switch/networking/finance) I would go with Rust."
27,WroteBCPL,1533811141.0,2.0,Good point!
28,scootstah,1533824147.0,2.0,">  if something better in every aspect comes along.

There's already plenty."
29,fuckin_ziggurats,1533810530.0,1.0,"I'm not sure but maybe u/Caraes_Naur is talking about supply and demand, not popularity. JavaScript will definitely continue to be popular for a long time but with the current growth in bootcamps that focus solely on JS the market *will* eventually (if not already) be oversaturated with JS devs and this will affect pay."
30,Glensarge,1533907900.0,1.0,"javascript can build with very little effort web apps, native ios and android apps, native desktop apps (for all OS), can be ran on a server or on a browser client and all of it can be used for real world production apps"
31,scootstah,1533826561.0,1.0,"I already play around with Mono and .NET Core on Linux with JetBrains Rider IDE. But, I have not worked on anything in a professional capacity. I imagine teams would be very Windows-oriented."
32,,1533824265.0,2.0,"* works in backend and frontend
* low learning curve

with this included? No, there's not. Thats the most obvious without even going in to detail.

Don't confuse your opinion with facts."
33,scootstah,1533825350.0,1.0,"Given that Javascript is literally the only option for frontend, it obviously isn't going anywhere there. But for everything else, there's already plenty of better options.

Every scripting language has a low learning curve."
