,username,comment_created_utc,comment_score,comment_text
59,Lonsdale1086,1648822529.0,2.0,"I had the exact same thing, but already had a Stylus theme on so it barely changed anything.

Just thought ""these are a bit weak"" and kept moving."
60,megaglacial,1648827696.0,2.0,"for whatever reason I was seeing this yesterday morning, not on April fool's, while dealing with a particularly annoying bug and was like ""what the hell, why would they do this"" when the top secret filter started hiding parts of questions and answers. thankfully they made it easy to turn off but for a second there I was confused and pissed off"
61,tlphong,1648809681.0,20.0,"In the bottom of the screen should have a bar to select different type of filter. The left most filter type is the ""normal"" one"
62,smors,1648809535.0,9.0,Probably b waiting till tomorrow where it will no longer be april 1st.
63,SkyyySi,1648811389.0,16.0,"Having humor helps. Otherwise just wait 'till tomorrow. They also once announced you'd have to pay a premium for copying text once, they do dumb shit like this every years lol"
64,ThinClientRevolution,1648804664.0,20.0,Marketing's budget vs sales' budget.
65,uxpiper,1648851841.0,2.0,"This is 3 peoples time for 3 weeks vs an entire sales department, scrum team, customer success and more."
66,ferrybig,1648841424.0,5.0,"Their blog shows times in one of the American timezones, while their april fools jokes get activated when any country in the world changes to april fools"
67,gnoodl,1648854546.0,2.0,Pretty sure it came on at midnight UTC
68,rohmish,1648875321.0,4.0,I don't frequent stack overflow much these days and it always logs me out. It's always a pain to sign in just to read one answer (i know it's just a theme but it kinda bothers me)
69,Suekru,1648864272.0,9.0,+1 for this extension. Some sites it’s not perfect on but you can easily disable it site by site basis. Overall much better web experience
70,Junkymcjunkbox,1648829079.0,42.0,I didn't need any more help waking up after that Hotdog Stand theme almost lasered my retinas off.
71,ianitic,1648844244.0,3.0,Or people on at midnight and didn't understand why everything went blurry all of a sudden lol.
72,lolwutpear,1648843054.0,2.0,"Isn't that part of the fun? The first one you see is always a surprise, and the rest just get appreciated for their novelty."
73,jugalator,1648826025.0,30.0,"There's also a pretty funny juxtaposition when reading a very technical answer with the Mario theme, haha. The Windows 3.1 fills me with nostalgia!"
74,NostraDavid,1648830076.0,11.0," I initially thought my eyes were broken, lol."
75,CyAuo6Q3WkjH,1648846650.0,7.0,I spent an hour on SO yesterday bewildered by what they were doing to the UI. It just dawned on me today it was an April fools thing
76,Tintin_Quarentino,1648827059.0,2.0,"Yeah that's my default. I was just looking for a ""dark filter"" in these new filters."
77,lorslara2000,1648828367.0,6.0,"Lol. No, I just dislike the format. 

""Here, you need to do like this""
+358 votes and a green tick marks ""right"" answer.

And no sources, no elaboration.

Yes, there are exceptions but that's exactly what they are - exceptions.

Like, if you know how to do something, why don't you also point me to the right spot in the reference manual so I can see for myself. Or at least elaborate!"
78,maest,1648816982.0,-56.0,"I'll fuck your mum as a joke. When you complain, I'll say ""having humor helps""."
79,gay_for_glaceons,1648834249.0,2.0,"Oh, Stack Overflow did the hot dog stand theme too?  This could definitely result in some confusion..."
80,thoomfish,1648845757.0,2.0,I was confused about your complaint until I realized Dark Reader was defanging most of the worst of the filters. Then I turned it off. Truly hideous.
81,SangeetDev,1648886075.0,1.0,I call it the 90s abandoned school bus theme.
82,Koervege,1648840196.0,3.0,">Yes, there are exceptions

Oh yeah, I know what you mean. See them all the time at work."
