,username,comment_created_utc,comment_score,comment_text
54,Sajem,1463230263.0,2.0,Hamburg I think it is has moved completely over to Linux.  I believe it took them in the region of 10 years to complete the project
55,dm18,1463253284.0,1.0,it helps if all your services are web based. Really at that point it becomes a question of what web browser do you want. And what OS your going to run the web browser on. 
56,Primal_Thrak,1463253984.0,4.0,"Ha! Trevor is a buddy of mine, we went to collage together. He's a great guy with some interesting views on how the tech world works.  Awesome to see his work getting a mention.  

If you get a chance check out [his blog](http://webreaktech.com/). Note I am not affiliated with his company or anything I just like to give props to friends."
57,Zaphod_B,1463251885.0,2.0,Interesting read
58,,1463246668.0,1.0,"Fuck migrations, fuck riots about linux v windows, fuck licensing fees, give me Powershell on Linux. We have .NET, we have the technology. At that single point and only then, will we see the true beauty of MS. Everything that I can get out of their greedy licensing grabbing hands, I will. Everything is there for Windows already, and Linux is just a step away."
59,theducks,1463244155.0,5.0,"I think the change will be Exchange going to the cloud first - I mean, why run your own Exchange environment now? (Except rare compliance requirements)"
60,sofixa11,1463232965.0,12.0,Uuuuh have you ever heard of AWS? They've been doing that for more than a few years now.
61,,1463197139.0,6.0,"> perused

(This means to read carefully.)"
62,Zaphod_B,1463194132.0,7.0,"I see you got downvoted for expressing your opinion so I upvoted you to balance that out...

> ...and now most of their new products feel like fucking beta products 

I feel the same way about Google Apps. They are super innovative and great, but they feel unpolished, like they just made a beta app and then said okay it is mostly bug free, ship it!

> some half-assed attempt from Mac to break into the enterprise

Apple doesn't really even play the Enterprise game.  They just happen to make both a very solid OS and laptop and iOS is very secure and great for business to adapt.  I mean at one point we all thought Blackberry was going to rule the Enterprise.   The thing about the Mac platform is all the big enterprise tools are third party - Casper, , Munki, Chef/Puppet, Deploy Studio, AutoPKG, AutoDMG, Airwatch, etc.  Apple just gives third parties APIs and says here are the tools, now you can make enterprise solutions.  As far as enterprise features OS X is just as solid as any other OS you would deploy, and Macbook Pros compared to our top of the line Lenovos we deploy that match spec for spec are about the same price.


> I'm not saying they're going bankrupt or anything, but everything in the news right now in MS-land is a short-term reaction. react to AWS, react to Apple, react to Linux, react to the fucking missing Skype Mac client for more than a year that is getting pushed out in 3 phases? what in the holy fuck bullshit is that?

Yeah all very valid points.  I will say though that Microsoft has always been very smart at business.  Any Org going through a huge shift is gonna have hiccups and gonna ship some bugs.   I don't think any Org can do a giant shift like this perfectly.  Sure it may hurt them, but I think they can bounce back.  They have the capital to hire top talent and as long as the vision isn't ridiculous they could pull it off.  

I am just saying if I was in the MS world I would be embracing the hell outta this and try to do things no one has done before and try to make the best of it.  I guess you can look at it one of two ways, or one of several ways.  

* embrace the change, adapt and learn to code and automate and make the MS stack just as viable as the other sides

* go about your business and complain about it

* invoke change and stop using MS (which I am willing to bet is the hardest one for most Orgs)

"
63,tvtb,1463231765.0,4.0,"My company is completely MS free on servers, and desktops the only MS product is Office. I'd have is switch to LibreOffice but there are concerns about how those files would inter operate with external people using Office."
64,,1463209844.0,9.0,Hiring?
65,Zaphod_B,1463199663.0,5.0,"My Silo of the Org is also MS free, and so is all of our infrastructure as far as I know, but we do have Windows clients.   My last job was 100% Mac/Linux and my job before that was 50% Mac/Linux and 50% MS.

"
66,John_Barlycorn,1463232730.0,2.0,"It'd take us 10+ yrs of hiring and working weekends to get off Microsoft. And a lot of our use-cases have no Linux alternatives so... yea. 


And no, I do not like MSFT or Closed source, but it's the world we live in. "
67,Zaphod_B,1463251774.0,3.0,"> Microsoft won't die out because they still offer the best productivity tools and management infrastructure for those tools.

I would disagree on the infrastructure tools/model.  MS is extremely lacking in that regard.  

> Microsoft has entrenched itself in business culture. At this point, vendor lock-in is ubiquitous in almost every medium to large business.

And so many Orgs are trying to get very far away from vendor lock in."
68,sesstreets,1463242616.0,5.0,"(Fellow K12 sysadmin)

Chromebooks blew up. Cheap, reliable, foss-ish, GAFE, the management console. All of it, it's amazing, and it's cheap and it works exactly how it should, get a student on a task, fast, and get me their work so I can check how they're doing."
69,Zaphod_B,1463297013.0,1.0,So you will be one of the ones that maybe lands a bad ass Windows DevOps/tooling job if that becomes a thing.  Keep up the good work!
70,Zaphod_B,1463252553.0,3.0,"Honestly, I think it is a lot of junior IT/admin Microsoft people who are freaking out calling this bluff of MS is going to die.   Any really good Windows admin can already automate with code, is already doing DevOps type stuff and this change is really awesome to them.

The IT people who ignored change, are the ones freaking out, in my opinion.  I think the Linux community is more curious about what is going to happen with the changes more so than they are making claims MS is going to die."
71,Zaphod_B,1463264156.0,2.0,I have heard of big Pharma/Medical Orgs that still pay for windows 98 support because of a few legacy things they cannot get rid of.
72,Zaphod_B,1463295718.0,2.0,"I agree, I think the market will eventually balance out.  Which is good for all parties, healthy competition is good."
73,Zaphod_B,1463196588.0,5.0,"> You must be new to the internet.
> 
> 
> 
> I've been hearing that MS has been dead since 1995.

Thanks!  but nope I am not new to the Internet, been in IT closing in on 2 decades.   This was a post in regards to a lot of comments that went down in this sub today is all."
74,ghost_admin,1463208595.0,1.0,"THIS.

I've been doing some form of computer work for 2 decades as well, and, every few years, there is another rash of surveys or studies or random-ass articles declaring MS dead.

Only trouble is, me and everyone I know still finds gainful employment building and supporting MS systems.

I only responded to one of the posts this week because the person seemed like they were honestly concerned. Anyone who's been around for a while knows that MS is a cockroach in this respect - good luck killing it, no matter how great your hate may be."
75,dm18,1463251202.0,4.0,"Just for contrast. 

gMail, chrome books

 * No UPSs to maintain or manage. 
 * No Servers to maintain or manage or patch or secure or harden. 
 * No local server backups to maintain, verify, test, troubleshoot or pay for.
 * No client management system to push out patches.
 * No manually downloading and configuring patch management.
 * No client backup or migration.
 * No need to customize apps or printers or installing additional software. 

No working on the weekend to troubleshoot/fix an issue. 
No Running Exchange repair tasks. "
76,Zaphod_B,1463250991.0,3.0,"That is fine, you should work in your preferred platform.  My opinion is I hate windows server and would choose Linux over it 10 times out of 10.   However, I know that Windows servers can easily work with Linux servers these days, so if it were truly the best option, it would be the best option and I'd deal with it."
77,Zaphod_B,1463250794.0,1.0,"Look at the trend, Windows has been declining a ton and at a very fast rate."
78,Zaphod_B,1463250705.0,1.0,"Personally I would go Linux, but that is me."
79,Zaphod_B,1463355850.0,1.0,"> Nadella seems to have accepted the fact that the idea of them holding onto a vertical market is long gone.

Oh I agree with you there.  I think their fist attempt is to make themselves remain relevant in the app market, from there I dunno.  Maybe containers, maybe not.

I will say this, we looked at a Microsoft product recently and they were going to require that we have it in their cloud (Azure) and that was a deal breaker for us.  I am not sure what the product was as I am not on the Windows team, but even when we were considering for once a MS product we didn't have our pick of cloud provider or on prem, it has to be MS Azure.  "
80,jhxetc,1463209081.0,21.0,">But IBM has become pretty much irrelevant to anything.


You mean they are irrelevant to the small-medium business crowd that dominates this sub. IBM is quite entrenched in large enterprise. I'd bet you couldn't find a large public or private sector organization without an IBM product that is critical to their landscape."
81,bidaum92,1463217715.0,7.0,"> But IBM has become pretty much irrelevant to anything.

That's a bit of a gross overstatement. 

Just in the beginning of this year IBM has developed both a quantum CPU and a 9nm transistor based CPU, Also they've released a new z13s mainframe etc etc the list goes on..

IBM are not irrelevant to anything, instead they are focusing on different markets.
"
82,,1463231625.0,3.0,"Company I work for just deployed new I and P series systems. They have massive Z series mainframes spread across the country and I guarantee your data has probably traveled through some of them. 

They're out there and they're not going anywhere. The x86 microcomputer took the bulk of the mainframe's work. But the core compute needs remain and they work really really well. "
83,meorah,1463244078.0,3.0,the people on r/devops think they're doing something new that's never been done before.  that lack of perspective should be weighed against the value of their opinion.
84,Zaphod_B,1463297369.0,1.0,"You are forgetting one thing though, there are many laggards in the many behind the times IT shops that will adopt these changes.  I mean how many people actually split their IT staff into roles where one team is focusing on operations, projects, integration, etc, and another team answers calls and tickets?   

Lots of Orgs don't invest in tech intelligently so there are plenty of IT shops that are 5+ years behind."
85,Harkonnen,1463239712.0,3.0,"Powershell is verbose... so, so verbose"
86,Zaphod_B,1463251504.0,1.0,"uh no thanks, shell works because how it is designed and it is embedded into the OS."
87,efranor,1463245664.0,-4.0,"Then switch to a different shell...

There are tons and tons of shells."
88,Zaphod_B,1463197776.0,8.0,Have you been actively following this sub?  There is a lot of alarmists making such claims.  I don't even like or use the MS stack and I know it isn't dying out anytime soon
89,Zaphod_B,1463251009.0,1.0,Who said this at MS?
90,,1463231935.0,5.0,"I'm not a Redmond fanboy but a blanket statement like this is just irresponsible and uninformed. 

If your idea of a startup is a bunch of hipsters in an expensive San Francisco loft office with ikea desks and MacBook's laying around on overstuffed couches, I guess that's one narrow view of a startup. 

Industrial and commercial incubators that let entrepreneurs start small businesses are everywhere decently education people and investment capital exists. They use what they know - including Microsoft. "
91,Win_Sys,1463230830.0,9.0,This is 1000% not true. There's plenty of startups that develop Windows applications and use their OS in house. You can get just about every Microsoft product for free for 3 years if you're a startup through BizSpark. I know 2 different people with startups that use Windows and Windows Server for their in house computers. They certainly have some Mac's they use for graphic design and a bunch of servers running Linux but what you said is simply not true. 
92,thecatgoesmoo,1463247836.0,2.0,You're absolutely right.  Zero startups in the Bay Area would even admit they use Windows or develop with it; engineers would literally laugh and hang up the phone.  
93,Zaphod_B,1463297525.0,2.0,For the most part you are right.
94,Zaphod_B,1463251944.0,1.0,"This entire sub is filled with knee jerk reaction posts, trolling, or plain willful ignorance at times."
95,Zaphod_B,1463250840.0,1.0,"Linux desktop is in fact on the rise with devs.  You see most reports published track desktop OS by sales, and well Linux is free."
96,CalvinTheBold,1463223858.0,8.0,"This is basically the opposite of the true situation. With server 2016, MS is doing amazing things on the server side. Their software defined storage and networking are surprisingly good, and the upcoming shielded VMs / Host Guardian Service are a security game changer. What I've seen so far of JIT/JEA looks fantastic. Rather than being replaced by Linux, I could see them becoming the best platform for running Linux VMs.

Source: used to work in a 90% Linux/ESXi environment, now working in a 90% Microsoft environment. I was floored by how far Microsoft has come with powershell and automation in general."
97,Win_Sys,1463231612.0,2.0,"You're out of your mind. Their OS and Server platform are their biggest money makers. I love Linux and all but if you think they are on par with Windows in the enterprise desktop world you're sorely mistaken. You don't think large businesses would love to drop the hundreds of thousands to millions of dollars a year they spend on MS licensing? If they were even close to equivalent they would have switched. Don't get me wrong Linux belongs in the enterprise server realm, it does a lot of things really great but large/enterprise scale desktops isn't one of them. They both have their markets they're great at and you should use whatever is best for the job. Sometimes that's Linux sometimes that's Windows. "
98,plasticsaint,1463202834.0,13.0,"The Ubuntu packages they've demo'd cannot interact with windows programs or services. They're intended for developers to use. There is almost no scenario in which bash would be better than powershell for managing windows.

Also python has and does run fine on windows... Nothing they're doing now will make it any better of an experience than it already was."
