,username,comment_created_utc,comment_score,comment_text
27,boringuser1,1638890680.0,2.0,No. Facts are facts.
28,ClubAlive3508,1638876806.0,-10.0,Yes. Who gives a shit what you identify as. Either you like to program or you don’t.
29,srpski-dizel,1638903301.0,6.0,yeah vscode is heavy and takes a good few seconds to load compares to n++
30,PalmamQuiMeruitFerat,1638965826.0,1.0,"I was surprised to see how many people not only use Windows, but have also only ever used Windows.

And also, just how terrible default Windows is for programming. Linux at least ships with gedit (or something similar) by default."
31,feldejars,1638887078.0,16.0,Vim is upset with your answer
32,Amuro_Ray,1638870134.0,1.0,...I'm willing to go there. 🤷‍♂️
33,MyUsernameIsLongDong,1638936858.0,1.0,"I actually do a lot of Perl at my job. We use pretty modern concepts and have a lot of linting/ testing that keeps it pretty sane. Moose/Catalyst for dependency injection and other useful frameworks. But I’m still part of the crew trying to move a lot of it to python. A lot harder to find Perl devs than it is python, and we definitely need more people :)"
34,boringuser1,1638890791.0,-4.0,"Perl is a pretty simple syntax, not hard to Google for.

It's weird to me that people claim to ""know"" languages whereas I work in 5+ languages daily because I know how to program."
35,alternatex0,1638889864.0,7.0,"50% actually sounds kind of low.. There are way more CS graduates coming out now than 20 or even 10 years ago. I suppose many of them are too green to opt into a developer's survey. I also understand that many experienced devs are just not represented in StackOverflow surveys but every possible statistic about this industry points to there being way more inexperienced devs purely because of how much growth its experiencing.

Most of the devs I've worked with personally here in Eastern Europe (which is having an IT boom) had less than 10 years experience, to a ratio of 15 to 1! It's probably lower in developed countries but still weighing on the side of inexperience."
36,MountainAlps582,1638903431.0,1.0,In my experience every workplace I been to had 5-10 senior and 30-50 non seniors. That's closer to 80%
37,devraj7,1638986177.0,2.0,"Disagree. Windows became a better development OS for me than macOS and Linux about ten years ago.

I still use all three on a daily basis and I'll pick Windows any day for my coding (Kotlin and Rust)."
38,alternatex0,1638887897.0,12.0,"Vim users are a unique type of dev who cannot comprehend why everyone else doesn't also prefer Vim. About a month ago I had someone here desperately try to convince me that Vim is better than VS Code for everything. To each their own Vim-ers, leave me alone!"
39,SittingWave,1638872431.0,7.0,"careful, the dwarves dug too deep, and woke up an ancient terror."
40,XelNika,1638914536.0,3.0,"> simple syntax, not hard to Google for.

lol

> I work in 5+ languages daily because I know how to program.

lol"
41,penguin_digital,1638954777.0,1.0,">Perl is a pretty simple syntax, not hard to Google for.  
>  
>It's weird to me that people claim to ""know"" languages whereas I work in 5+ languages daily because I know how to program.

*I know how to program*. Could I look at a new (to me) language and roughly understand it and modify it as needed? Probably. Could I scale-out said application to be performant, maintainable and future-proof? Definitely not.

I get where you're coming from in *knowing programming* which certainly helps but to suggest that would make you proficient/efficient in language X is a little far-fetched in the real world. It takes years to become truly proficient in a language."
42,MountainAlps582,1638903471.0,2.0,That's closer to my experience but it was more like 10 to 1
43,OutrageousFile,1638895493.0,5.0,IMO VS code with vim key binding is amazing.
44,shevy-ruby,1638888446.0,2.0,"I used to be a vimster but abandoned it a long time ago.

Never looked back either.

I do like the default vim keybindings though, but I hated that it messed with my mind. You kind of begin to think in terms of key-combinations, which I hated..."
45,PalmamQuiMeruitFerat,1638891510.0,2.0,"I mean, there's crazy people in every camp. I use Linux, so I usually use vim for all the reasons you've stated. But I also have my vscode for major things."
46,Amuro_Ray,1638874179.0,5.0,"I'm already deep in it, writing perl6 and perl. **I want more gold**."
47,boringuser1,1638914617.0,-2.0,lol
48,shevy-ruby,1638888493.0,1.0,"You may be a rare breed.

I always hear from the perl5 guys that they will never ever go to perl6 ... it's a strange language community, those perl folks ..."
49,Amuro_Ray,1638897659.0,1.0,It was for some small projects at work. It was fun. I'm trying to get out right now but it's been tougher than expected.
