,username,comment_created_utc,comment_score,comment_text
17,chilly2121,1628068623.0,1.0,"Laravel is awesome, it’s simple to use with good docs, that anyone can pick up. Therefore, with more developers swarming to Laravel due to its ease of use, supply increases, demand drops."
18,corobo,1628070352.0,1.0,"[Deeper link if you want to dig around](https://insights.stackoverflow.com/survey/2021#section-top-paying-technologies-top-paying-technologies)

I wonder if there are any biases that pull the average down. PHP being as so beloved as it is does tend to attract beginner types and of course this is stack overflow doing the survey, naturally they're going to be angled more towards the ""people who use this but need help with it"" crowd. Maybe the higher paid devs aren't on SO anymore 

I'm not saying that has happened, but it is something that could affect the outcome

Course it's also possible we need to move on to some other thing to triple our wages but I'm good where I am"
19,improve-me-coder,1628078255.0,1.0,New/modern tech is scary.
20,of_adam,1628082250.0,1.0,Not in America. I can't make less than 100k with Laravel.
21,jvrco,1628233723.0,1.0,"Fuck me... Drupal and jQuery are better paid?! No sense. I ve got enough from Drupal. I never recommend it to my clients, even when they want it. Laravel is great"
22,RandomBlokeFromMars,1629328400.0,1.0,"this is kinda BS because just yesterday i got a $80k offer from a recruiter for an EU based company who has their site made with laravel. of course i rejected it because i have my own business, but, i get offers like this, usually between $45k - $80k / year for laravel sites."
23,painkilla_,1628069364.0,-5.0,"because 50% of all larvel developers dont know anything about proper software architecture, low level php or mysql. They barely know how to do stuff by the laravel book but that doesn't mean you can work and design complex big software projects that needs to be reliable and maintainable"
24,,1628052721.0,24.0,[deleted]
25,awardsurfer,1628036845.0,13.0,It’s bullshit stats.
26,RedFlagWins,1628047078.0,5.0,"Because everyone becomes a laravel dev in a few days, after watching some video tutorials!! So plenty of laravel dev all around when you ask for hiring (what you get when you hire is a different matter.. but then you can relate why pay is less to what you get).

Throw peanuts n you get monkeys!"
27,OnigiriFest,1628027274.0,-1.0,Yeah let’s go to the new hotness ship every 2 month or something
28,manicleek,1628064917.0,1.0,"As a contractor who works mainly with PHP, Laravel is always at the lower end of day rate. Symfony is generally the highest. It's about 6 years since I last took a job where Laravel was the framework used."
29,,1628077561.0,1.0,Edgy take.
30,MassiveFajiit,1628044407.0,0.0,It's cause it's from Arkansas /s
31,souleh,1628041664.0,5.0,Pretty much bang on the money for Sydney
32,ascepanovic,1628107314.0,1.0,Where person should look for remote work for clients from Australia? Any suggestions?
33,awardsurfer,1628036934.0,18.0,"They’re bullshit stats. You have to separate out countries, regions, so forth."
34,,1628067371.0,1.0,How old are you?
35,OnigiriFest,1628030138.0,5.0,"I find very strange and stupid that the survey from 2020 had a index for USA and other World wide.
I don’t understand why they took it off."
36,djaxial,1628079798.0,3.0,"The median in India is about $21kUSD for tech workers, so $29k would suggest the upper/senior end of the scale. It’s significantly more than the countries average, somewhere around $1k a year.

$29k is a terrible salary in tech anywhere in the “first” world so I’m doubting the validity of this survey."
37,OnigiriFest,1628031262.0,3.0,I agree this kind of surveys should have filters for countries
38,OnigiriFest,1628053653.0,2.0,"I feel the pain bro, I live in Argentina and as a Semi SR in symfony I made 8k per year.
I need remote work or relocation ASAP ahahaha"
39,isatrap,1628101495.0,1.0,"Came here to say this. 

I am making a decent amount and just switched to a new job which is laravel heavy. 

Way more than 29k..."
40,ahinkle,1628075658.0,5.0,This is entirely incorrect and actually quite the opposite. Your post and comment history is asking the community pretty basic Laravel things. Please actually do your research before posting misinformation.
41,__radmen,1628061651.0,7.0,Wat. Symfony devs got paid almost +15k more. Drupal gets +20k more. PHP is not a problem here.
42,MrPapotasVIP,1628053172.0,6.0,"Boom. That's actually correct, haha.

PHP is seen as something old and ugly, sadly..."
43,Computer991,1628074674.0,2.0,the top paid framework is Ruby... that is not a fancy or shiny framework lol
44,__thegodfather,1628071480.0,1.0,Then why drupal and symphony jobs paid more ?
45,MrPapotasVIP,1628064960.0,2.0,Why is people not using laravel anymore?
46,BeyondLimits99,1628116989.0,1.0,"Laravel news has job postings.

Otherwise befriend people on LinkedIn and post good work often."
47,_Reasoned,1628067631.0,2.0,30
48,vjandrea,1628053406.0,2.0,"This, or just corrected using a parameter for local buying power, like the Big Mac Index"
49,,1628053950.0,0.0,[deleted]
50,phoogkamer,1628065368.0,8.0,It’s easy to clarify too. It’s a bit like Wordpress (but the framework is way higher quality luckily) where it’s so popular that the bottom barrel of PHP developers are using Laravel too (and they get paid less). I get paid the same whether our team decides to use Laravel PHP or Golang or Brainfuck and for most of the more senior devs that will probably be similar.
51,MrSaidOutBitch,1628065460.0,8.0,Laravel has more market share. This means more underpaid entry level positions use it. That's my guess.
52,,1628100261.0,1.0,[deleted]
53,AcidShAwk,1628073013.0,1.0,Lol I mint with Symfony :D
54,intoxination,1628079681.0,1.0,"Drupal 8 began a shift towards more of an enterprise focus, so that's not really shocking. Drupal 8 was also a massive rewrite from Drupal 7 and below and to be a proficient developer with Drupal 8, you really need to know Symfony as well."
55,,1628053306.0,-9.0,[deleted]
56,,1628053597.0,-9.0,[deleted]
57,txyoji,1628083295.0,2.0,That's supply and demand. There is a shortage of ruby devs. They've been talking about it for years.
58,NotFromReddit,1628066770.0,3.0,"I think the stats can be misleading. I've seen many remote Laravel job postings between $100k and $150k per year.  


Average pay doesn't mean there aren't high paying jobs. It just means there are also a lot of low paying jobs."
59,manicleek,1628069086.0,1.0,"They are using Laravel, just generally small to medium businesses that don't pay as much."
60,,1628068676.0,2.0,"Wait, 125k that is 10.416,66 a month. Dollars?? ( did 125k/12)

&#x200B;

I am 21, and I work as fulltime (36 hr) laravel backend dev, and I make  30K a year (EUR)

&#x200B;

Am i being underpaid or sthg"
61,OnigiriFest,1628054143.0,0.0,"Saludos hermano, si yo también la verdad, pero vamos que se puede!, tengo varios conocidos que trabajan para afuera y ganan 2k para arriba en USD por mes.
Y algunos que consiguieron relocation, así qué hay que darle duro."
62,__radmen,1628065659.0,1.0,"Yeah, I agree with that point."
63,__radmen,1628148723.0,2.0,That's my point. The payroll is not about PHP but other factors.
64,__radmen,1628080039.0,1.0,"Yeah, I'm not saying it's shocking :) 

I'm just saying that the ""because is PHP"" argument is not valid at all. There are different factors that determine the price."
65,,1628068246.0,8.0,[deleted]
66,DemonSephster,1628060617.0,14.0,"Come on... That article is nearly a decade old, referring mainly to PHP 5. Many of the points in it are no longer applicable"
67,phoogkamer,1628065192.0,6.0,"This is just you jumping on the bandwagon honestly. That article was barely relevant when it was written and it’s completely irrelevant now. For most web application (backends) or APIs PHP is at least equally optimal compared to Python or Ruby (generally faster and better really). If you need async it might be easier to use JS (though you have some options in PHP there too).

PHP is (no longer) terrible. There is no reason to say otherwise nowadays and referencing such an old and at the time already biased article doesn’t change that.

However, not using PHP is also fine. It’s not way better than the alternatives. Generally you should use what you know for business and what you want to learn for learning. People really need to cut the crap shitting on PHP though."
68,sidskorna,1628066042.0,3.0,"Did you just use a near decade old article to criticise  PHP? 

Imagine shitting on JS today with criticism from 2012. Sheesh."
69,MrPapotasVIP,1628053852.0,2.0,Thats a good point of view. What else do you use?
70,MrPapotasVIP,1628067141.0,2.0,"I highly agree with this. 

The Russian market for laravel developers offers absolutely shit pay. For a team lead it's around 40k usd per year.

It's stupid."
71,erishun,1628078601.0,1.0,"Yeah man, I’m mainly a Laravel dev and I’ll tell you I am throwing this salary range WAY off."
72,hafssolpt,1628073715.0,1.0,"I can relate to this...

Here in Portugal we see a lot of Laravel development agencies, but generally they use for small projects (corporate websites, small webstores).

Big web projects (and i can only talk about PHP) tend to use other frameworks that are more ""stable"" or with a release cycle more slow, like symfony. Other cases are like webshops, if it is in PHP and it's big they use Magento, if it's small they use woocommerce.

The thing about hight rates in other frameworks is related with offer, there are plenty of laravel developers (it's good, so it's easy) but few want to keep up with drupal or symfony projects, so the rates are higher.
Also, most drupal and symfony projects are legacy and the are few developers that want to do that, so the rates go up..."
73,niklasnoldin,1628069655.0,8.0,"As far as I know, you can‘t really compare American wages with the ones in Europe because of how the system works (insurance and so on). Nonetheless 30k seems to be a really good deal for your employer."
74,_Reasoned,1628071172.0,3.0,I didn't get my first dev gig until I was 22. I started out at 50k and it was all codeigniter. You're way ahead of where I was at that age
75,mr_acronym,1628069308.0,4.0,US salaries are infinitely better than EU / UK ones.
76,mr_tyler_durden,1628083177.0,2.0,"Not sure how possible it would be for you but have you considered working remotely for a US company? I live in a low cost of living area I the US but work for a CA company and I make a little over $160K. We have employees in other European countries and we aren’t a large company (<25 people).

Edit: To clarify, I actually don’t use Laravel (I wish I did and I have before) but half my job is raw PHP (5.6 at that…) and the other half is front end (Vue/TS)"
77,andreagero,1628098463.0,1.0,Country?
78,ChibiDragon_,1628870561.0,1.0,"Desde México te puedo decir que si se puede, ñ lo mejor es q hagas una página donde tu vendas el servicio directamente fue la unica manera de pagarme el sueldo a nivel eeuu."
79,SeveralMight7560,1628060896.0,7.0,That's the Bible of PHP haters and the relevancy of the content today is quite similar to the Bible as well.
80,OnigiriFest,1628054481.0,1.0,In my case I’m learning net core and Ruby on Rails just to see other options for fun
81,manicleek,1628084924.0,1.0,"Agree with everything except  


>Also, most drupal and symfony projects are legacy.  


I have worked exclusively on greenfield symfony 4/5 projects for the last 4 years."
82,Shadow14l,1628084481.0,6.0,Also the fact that an extra decade’s worth difference of programming experience usually makes a difference.
83,,1628078228.0,1.0,"Ah ok, I got there because I was an intern via school and after my internship ended and I had to go back into school again they asked me if I could stay. I got lucky there (programming is my passion and school sucked the passion out of me, idont even care about the diploma)"
84,jammy-git,1628079953.0,3.0,"From what I hear - only some US states?

It's a little like the UK - you can be a junior with 1-2 years experience and be paid £20k up north, or £35-40k in London. But then factor in the cost of living in each of those places..."
85,,1628069577.0,1.0,"Ahh like that, luckily i'd compensate it back with healthcare then"
86,,1628099648.0,1.0,netherlands
87,MrPapotasVIP,1628055093.0,2.0,I was thinking of learning express.js
88,FrozenDroid,1628088685.0,1.0,"Wow, that's interesting. That's pretty much entirely how I got my job too."
89,andreagero,1628104524.0,1.0,"Wow, i am 29 and i Made 28 k per year in italy 😩"
90,OnigiriFest,1628055588.0,2.0,"I thinks that’s is a good start in the nodejs ecosystem, there is nestjs too that uses expressjs and some other libraries to make a “batteries included” framework"
